filename,is_target,score,image_name,K,TP_obj,FP_obj,Cum_TP_obj,Cum_FP_obj,Precision_obj_at_K,Cum_TP_img,Cum_FP_img,Precision_img_at_K
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_145.npy,False,0.8589379,50_Or_006_35.658681__-0.534745_01.2022,142,0,1,77,65,0.5422535211267606,14,10,0.5833333333333334
50_Or_003_35.654030__-0.565647_03.2021_MediumStandard_580.npy,False,0.85787046,50_Or_003_35.654030__-0.565647_03.2021,143,0,1,77,66,0.5384615384615384,14,11,0.56
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_544.npy,False,0.85783947,50_Or_098__35.913750__0.147933__11.2021,144,0,1,77,67,0.5347222222222222,14,11,0.56
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_655.npy,False,0.8573828,50_Or_019_35.652627__-0.592862_06.2020,145,0,1,77,68,0.5310344827586206,14,11,0.56
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_150.npy,False,0.8557284,50_Or_006_35.658681__-0.534745_01.2022,146,0,1,77,69,0.5273972602739726,14,11,0.56
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_163.npy,False,0.8542095,50_Or_019_35.652627__-0.592862_06.2020,147,0,1,77,70,0.5238095238095238,14,11,0.56
50_Or_077__35.819171__-0.468544_01.2022_MediumStandard_339.npy,False,0.85378754,50_Or_077__35.819171__-0.468544_01.2022,148,0,1,77,71,0.5202702702702703,14,12,0.5384615384615384
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_649.npy,False,0.85358983,50_Or_019_35.652627__-0.592862_06.2020,149,0,1,77,72,0.5167785234899329,14,12,0.5384615384615384
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_635.npy,False,0.8500318,50_Or_019_35.652627__-0.592862_06.2020,150,0,1,77,73,0.5133333333333333,14,12,0.5384615384615384
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_148.npy,False,0.8493289,50_Or_006_35.658681__-0.534745_01.2022,151,0,1,77,74,0.5099337748344371,14,12,0.5384615384615384
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_545.npy,False,0.8472948,50_Or_098__35.913750__0.147933__11.2021,152,0,1,77,75,0.506578947368421,14,12,0.5384615384615384
50_Or_005_35.658681__-0.534745_03.2021_CementMixerTrucks_59.npy,True,0.84640527,50_Or_005_35.658681__-0.534745_03.2021,153,1,0,78,75,0.5098039215686274,14,12,0.5384615384615384
50_Or_005_35.658681__-0.534745_03.2021_CementMixerTrucks_59.npy,True,0.84640527,50_Or_005_35.658681__-0.534745_03.2021,154,1,0,79,75,0.512987012987013,14,12,0.5384615384615384
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_244.npy,False,0.84405094,50_Or_021_35.652627__-0.592862_06.2022,155,0,1,79,76,0.5096774193548387,14,12,0.5384615384615384
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_454.npy,False,0.84405094,50_Or_020_35.652627__-0.592862_03.2021,156,0,1,79,77,0.5064102564102564,14,12,0.5384615384615384
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_159.npy,False,0.83982825,50_Or_006_35.658681__-0.534745_01.2022,157,0,1,79,78,0.5031847133757962,14,12,0.5384615384615384
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_304.npy,False,0.8370167,50_Or_052__35.710191__-0.636511_06.2020,158,0,1,79,79,0.5,14,12,0.5384615384615384
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_178.npy,False,0.83406013,50_Or_019_35.652627__-0.592862_06.2020,159,0,1,79,80,0.4968553459119497,14,12,0.5384615384615384
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_162.npy,False,0.8320555,50_Or_006_35.658681__-0.534745_01.2022,160,0,1,79,81,0.49375,14,12,0.5384615384615384
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_19.npy,False,0.82921994,50_Or_006_35.658681__-0.534745_01.2022,161,0,1,79,82,0.4906832298136646,14,12,0.5384615384615384
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_647.npy,False,0.8273545,50_Or_019_35.652627__-0.592862_06.2020,162,0,1,79,83,0.4876543209876543,14,12,0.5384615384615384
50_Or_005_35.658681__-0.534745_03.2021_MediumStandard_284.npy,False,0.825815,50_Or_005_35.658681__-0.534745_03.2021,163,0,1,79,84,0.48466257668711654,14,12,0.5384615384615384
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_638.npy,False,0.82211506,50_Or_019_35.652627__-0.592862_06.2020,164,0,1,79,85,0.4817073170731707,14,12,0.5384615384615384
50_Or_025_35.651734__-0.595641_06.2020_TruckTractor_448.npy,False,0.8220489,50_Or_025_35.651734__-0.595641_06.2020,165,0,1,79,86,0.47878787878787876,14,12,0.5384615384615384
50_Or_069__35.715136__-0.480888_01.2022_MediumStandard_520.npy,False,0.8178127,50_Or_069__35.715136__-0.480888_01.2022,166,0,1,79,87,0.4759036144578313,14,12,0.5384615384615384
50_Or_004_35.654030__-0.565647_01.2022_MediumStandard_507.npy,False,0.81640637,50_Or_004_35.654030__-0.565647_01.2022,167,0,1,79,88,0.47305389221556887,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_CementMixerTrucks_40.npy,True,0.81536436,50_Or_047__35.675778__-0.670871_03.2025,168,1,0,80,88,0.47619047619047616,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_CementMixerTrucks_40.npy,True,0.81536436,50_Or_047__35.675778__-0.670871_03.2025,169,1,0,81,88,0.47928994082840237,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_CementMixerTrucks_44.npy,True,0.81237936,50_Or_047__35.675778__-0.670871_03.2025,170,1,0,82,88,0.4823529411764706,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_CementMixerTrucks_44.npy,True,0.81237936,50_Or_047__35.675778__-0.670871_03.2025,171,1,0,83,88,0.4853801169590643,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_MediumStandard_181.npy,False,0.8107414,50_Or_047__35.675778__-0.670871_03.2025,172,0,1,83,89,0.48255813953488375,14,13,0.5185185185185185
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_541.npy,False,0.810327,50_Or_098__35.913750__0.147933__11.2021,173,0,1,83,90,0.4797687861271676,14,13,0.5185185185185185
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_349.npy,False,0.8097179,50_Or_096__34.700833__3.307971__03.2025,174,0,1,83,91,0.47701149425287354,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_646.npy,False,0.80921376,50_Or_019_35.652627__-0.592862_06.2020,175,0,1,83,92,0.4742857142857143,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_180.npy,False,0.8084866,50_Or_019_35.652627__-0.592862_06.2020,176,0,1,83,93,0.4715909090909091,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_656.npy,False,0.8083575,50_Or_019_35.652627__-0.592862_06.2020,177,0,1,83,94,0.4689265536723164,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_67.npy,True,0.8081161,50_Or_031_35.641030__-0.594670_03.2021,178,1,0,84,94,0.47191011235955055,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_67.npy,True,0.8081161,50_Or_031_35.641030__-0.594670_03.2021,179,1,0,85,94,0.4748603351955307,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_312.npy,False,0.8037336,50_Or_052__35.710191__-0.636511_06.2020,180,0,1,85,95,0.4722222222222222,14,13,0.5185185185185185
50_Or_006_35.658681__-0.534745_01.2022_Bulldozers_12.npy,False,0.8021127,50_Or_006_35.658681__-0.534745_01.2022,181,0,1,85,96,0.4696132596685083,14,13,0.5185185185185185
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_530.npy,False,0.8017938,50_Or_098__35.913750__0.147933__11.2021,182,0,1,85,97,0.46703296703296704,14,13,0.5185185185185185
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_269.npy,False,0.8010607,50_Or_018_35.651252__-0.604357_04.2025,183,0,1,85,98,0.4644808743169399,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_68.npy,True,0.7995526,50_Or_031_35.641030__-0.594670_03.2021,184,1,0,86,98,0.4673913043478261,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_68.npy,True,0.7995526,50_Or_031_35.641030__-0.594670_03.2021,185,1,0,87,98,0.4702702702702703,14,13,0.5185185185185185
50_Or_077__35.819171__-0.468544_01.2022_Bulldozers_39.npy,False,0.7991493,50_Or_077__35.819171__-0.468544_01.2022,186,0,1,87,99,0.46774193548387094,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_167.npy,False,0.79718435,50_Or_019_35.652627__-0.592862_06.2020,187,0,1,87,100,0.46524064171123,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_Other_80.npy,False,0.7970255,50_Or_052__35.710191__-0.636511_06.2020,188,0,1,87,101,0.4627659574468085,14,13,0.5185185185185185
50_Or_069__35.715136__-0.480888_01.2022_LongHeavyDuty_268.npy,False,0.79675394,50_Or_069__35.715136__-0.480888_01.2022,189,0,1,87,102,0.4603174603174603,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_Bulldozers_34.npy,False,0.79529774,50_Or_052__35.710191__-0.636511_06.2020,190,0,1,87,103,0.45789473684210524,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_313.npy,False,0.7937102,50_Or_052__35.710191__-0.636511_06.2020,191,0,1,87,104,0.45549738219895286,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_636.npy,False,0.7910234,50_Or_019_35.652627__-0.592862_06.2020,192,0,1,87,105,0.453125,14,13,0.5185185185185185
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_155.npy,False,0.7902299,50_Or_006_35.658681__-0.534745_01.2022,193,0,1,87,106,0.45077720207253885,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_169.npy,False,0.78804433,50_Or_019_35.652627__-0.592862_06.2020,194,0,1,87,107,0.4484536082474227,14,13,0.5185185185185185
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_455.npy,False,0.7847465,50_Or_020_35.652627__-0.592862_03.2021,195,0,1,87,108,0.4461538461538462,14,13,0.5185185185185185
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_232.npy,False,0.7847465,50_Or_021_35.652627__-0.592862_06.2022,196,0,1,87,109,0.44387755102040816,14,13,0.5185185185185185
50_Or_069__35.715136__-0.480888_01.2022_CementMixerTrucks_92.npy,True,0.78383595,50_Or_069__35.715136__-0.480888_01.2022,197,1,0,88,109,0.4467005076142132,14,13,0.5185185185185185
50_Or_069__35.715136__-0.480888_01.2022_CementMixerTrucks_92.npy,True,0.78383595,50_Or_069__35.715136__-0.480888_01.2022,198,1,0,89,109,0.4494949494949495,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_308.npy,False,0.78302133,50_Or_052__35.710191__-0.636511_06.2020,199,0,1,89,110,0.4472361809045226,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_166.npy,False,0.78100765,50_Or_019_35.652627__-0.592862_06.2020,200,0,1,89,111,0.445,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_176.npy,False,0.78060055,50_Or_019_35.652627__-0.592862_06.2020,201,0,1,89,112,0.4427860696517413,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_298.npy,False,0.7800377,50_Or_052__35.710191__-0.636511_06.2020,202,0,1,89,113,0.4405940594059406,14,13,0.5185185185185185
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_540.npy,False,0.7785922,50_Or_098__35.913750__0.147933__11.2021,203,0,1,89,114,0.43842364532019706,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_69.npy,True,0.77664024,50_Or_031_35.641030__-0.594670_03.2021,204,1,0,90,114,0.4411764705882353,14,13,0.5185185185185185
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_69.npy,True,0.77664024,50_Or_031_35.641030__-0.594670_03.2021,205,1,0,91,114,0.44390243902439025,14,13,0.5185185185185185
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_528.npy,False,0.7760837,50_Or_098__35.913750__0.147933__11.2021,206,0,1,91,115,0.441747572815534,14,13,0.5185185185185185
50_Or_025_35.651734__-0.595641_06.2020_MediumStandard_583.npy,False,0.7750461,50_Or_025_35.651734__-0.595641_06.2020,207,0,1,91,116,0.4396135265700483,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_183.npy,False,0.77501667,50_Or_019_35.652627__-0.592862_06.2020,208,0,1,91,117,0.4375,14,13,0.5185185185185185
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_305.npy,False,0.77454036,50_Or_052__35.710191__-0.636511_06.2020,209,0,1,91,118,0.4354066985645933,14,13,0.5185185185185185
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_144.npy,False,0.7737285,50_Or_006_35.658681__-0.534745_01.2022,210,0,1,91,119,0.43333333333333335,14,13,0.5185185185185185
50_Or_069__35.715136__-0.480888_01.2022_CementMixerTrucks_89.npy,True,0.7735168,50_Or_069__35.715136__-0.480888_01.2022,211,1,0,92,119,0.43601895734597157,14,13,0.5185185185185185
50_Or_069__35.715136__-0.480888_01.2022_CementMixerTrucks_89.npy,True,0.7735168,50_Or_069__35.715136__-0.480888_01.2022,212,1,0,93,119,0.4386792452830189,14,13,0.5185185185185185
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_184.npy,False,0.77309096,50_Or_019_35.652627__-0.592862_06.2020,213,0,1,93,120,0.43661971830985913,14,13,0.5185185185185185
50_Or_047__35.675778__-0.670871_03.2025_MediumStandard_182.npy,False,0.7717893,50_Or_047__35.675778__-0.670871_03.2025,214,0,1,93,121,0.43457943925233644,14,13,0.5185185185185185
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_595.npy,False,0.7696537,50_Or_016_35.653454__-0.602122_04.2023,215,0,1,93,122,0.4325581395348837,14,14,0.5
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_640.npy,False,0.76945126,50_Or_019_35.652627__-0.592862_06.2020,216,0,1,93,123,0.4305555555555556,14,14,0.5
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_171.npy,False,0.7692243,50_Or_019_35.652627__-0.592862_06.2020,217,0,1,93,124,0.42857142857142855,14,14,0.5
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_599.npy,False,0.7646461,50_Or_016_35.653454__-0.602122_04.2023,218,0,1,93,125,0.42660550458715596,14,14,0.5
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_347.npy,False,0.7639805,50_Or_096__34.700833__3.307971__03.2025,219,0,1,93,126,0.4246575342465753,14,14,0.5
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_529.npy,False,0.75842345,50_Or_098__35.913750__0.147933__11.2021,220,0,1,93,127,0.42272727272727273,14,14,0.5
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_233.npy,False,0.755412,50_Or_015_35.653454__-0.602122_03.2021,221,0,1,93,128,0.42081447963800905,14,15,0.4827586206896552
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_66.npy,True,0.75466156,50_Or_031_35.641030__-0.594670_03.2021,222,1,0,94,128,0.42342342342342343,14,15,0.4827586206896552
50_Or_031_35.641030__-0.594670_03.2021_CementMixerTrucks_66.npy,True,0.75466156,50_Or_031_35.641030__-0.594670_03.2021,223,1,0,95,128,0.4260089686098655,14,15,0.4827586206896552
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_175.npy,False,0.75446,50_Or_019_35.652627__-0.592862_06.2020,224,0,1,95,129,0.42410714285714285,14,15,0.4827586206896552
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_462.npy,False,0.7538706,50_Or_020_35.652627__-0.592862_03.2021,225,0,1,95,130,0.4222222222222222,14,15,0.4827586206896552
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_226.npy,False,0.7538706,50_Or_021_35.652627__-0.592862_06.2022,226,0,1,95,131,0.42035398230088494,14,15,0.4827586206896552
50_Or_045__35.678830__-0.621677_03.2025_MediumStandard_219.npy,False,0.7527867,50_Or_045__35.678830__-0.621677_03.2025,227,0,1,95,132,0.4185022026431718,14,15,0.4827586206896552
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_596.npy,False,0.75177586,50_Or_016_35.653454__-0.602122_04.2023,228,0,1,95,133,0.4166666666666667,14,15,0.4827586206896552
50_Or_025_35.651734__-0.595641_06.2020_CementMixerTrucks_95.npy,True,0.7516191,50_Or_025_35.651734__-0.595641_06.2020,229,1,0,96,133,0.4192139737991266,14,15,0.4827586206896552
50_Or_025_35.651734__-0.595641_06.2020_CementMixerTrucks_95.npy,True,0.7516191,50_Or_025_35.651734__-0.595641_06.2020,230,1,0,97,133,0.4217391304347826,14,15,0.4827586206896552
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_486.npy,False,0.7504459,50_Or_035__35.649109__-0.611845_03.2021,231,0,1,97,134,0.4199134199134199,14,15,0.4827586206896552
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_243.npy,False,0.75028515,50_Or_021_35.652627__-0.592862_06.2022,232,0,1,97,135,0.41810344827586204,14,15,0.4827586206896552
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_470.npy,False,0.75028515,50_Or_020_35.652627__-0.592862_03.2021,233,0,1,97,136,0.41630901287553645,14,15,0.4827586206896552
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_301.npy,False,0.748821,50_Or_052__35.710191__-0.636511_06.2020,234,0,1,97,137,0.41452991452991456,14,15,0.4827586206896552
50_Or_047__35.675778__-0.670871_03.2025_MediumStandard_183.npy,False,0.74829394,50_Or_047__35.675778__-0.670871_03.2025,235,0,1,97,138,0.4127659574468085,14,15,0.4827586206896552
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_182.npy,False,0.74747837,50_Or_019_35.652627__-0.592862_06.2020,236,0,1,97,139,0.4110169491525424,14,15,0.4827586206896552
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_258.npy,False,0.7461556,50_Or_018_35.651252__-0.604357_04.2025,237,0,1,97,140,0.4092827004219409,14,15,0.4827586206896552
50_Or_016_35.653454__-0.602122_04.2023_Other_128.npy,False,0.7453214,50_Or_016_35.653454__-0.602122_04.2023,238,0,1,97,141,0.40756302521008403,14,15,0.4827586206896552
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_146.npy,False,0.7445446,50_Or_006_35.658681__-0.534745_01.2022,239,0,1,97,142,0.40585774058577406,14,15,0.4827586206896552
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_265.npy,False,0.7430368,50_Or_018_35.651252__-0.604357_04.2025,240,0,1,97,143,0.4041666666666667,14,15,0.4827586206896552
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_330.npy,False,0.7428829,50_Or_078__35.819171__-0.468544_06.2022,241,0,1,97,144,0.4024896265560166,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_181.npy,False,0.7426566,50_Or_019_35.652627__-0.592862_06.2020,242,0,1,97,145,0.40082644628099173,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_302.npy,False,0.7419002,50_Or_052__35.710191__-0.636511_06.2020,243,0,1,97,146,0.3991769547325103,14,16,0.4666666666666667
50_Or_025_35.651734__-0.595641_06.2020_Other_126.npy,False,0.74105936,50_Or_025_35.651734__-0.595641_06.2020,244,0,1,97,147,0.3975409836065574,14,16,0.4666666666666667
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_352.npy,False,0.73901165,50_Or_096__34.700833__3.307971__03.2025,245,0,1,97,148,0.39591836734693875,14,16,0.4666666666666667
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_597.npy,False,0.7362632,50_Or_016_35.653454__-0.602122_04.2023,246,0,1,97,149,0.3943089430894309,14,16,0.4666666666666667
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_542.npy,False,0.73568374,50_Or_098__35.913750__0.147933__11.2021,247,0,1,97,150,0.39271255060728744,14,16,0.4666666666666667
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_594.npy,False,0.73400784,50_Or_016_35.653454__-0.602122_04.2023,248,0,1,97,151,0.3911290322580645,14,16,0.4666666666666667
50_Or_011_35.671830__-0.551449_03.2021_CementMixerTrucks_51.npy,True,0.7337221,50_Or_011_35.671830__-0.551449_03.2021,249,1,0,98,151,0.39357429718875503,14,16,0.4666666666666667
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_263.npy,False,0.73317623,50_Or_018_35.651252__-0.604357_04.2025,250,0,1,98,152,0.392,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_177.npy,False,0.7330735,50_Or_019_35.652627__-0.592862_06.2020,251,0,1,98,153,0.3904382470119522,14,16,0.4666666666666667
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_598.npy,False,0.7307986,50_Or_016_35.653454__-0.602122_04.2023,252,0,1,98,154,0.3888888888888889,14,16,0.4666666666666667
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_152.npy,False,0.7291817,50_Or_006_35.658681__-0.534745_01.2022,253,0,1,98,155,0.38735177865612647,14,16,0.4666666666666667
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_351.npy,False,0.72897387,50_Or_096__34.700833__3.307971__03.2025,254,0,1,98,156,0.3858267716535433,14,16,0.4666666666666667
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_346.npy,False,0.72448313,50_Or_096__34.700833__3.307971__03.2025,255,0,1,98,157,0.3843137254901961,14,16,0.4666666666666667
50_Or_025_35.651734__-0.595641_06.2020_MediumStandard_584.npy,False,0.72412115,50_Or_025_35.651734__-0.595641_06.2020,256,0,1,98,158,0.3828125,14,16,0.4666666666666667
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_355.npy,False,0.72221005,50_Or_096__34.700833__3.307971__03.2025,257,0,1,98,159,0.38132295719844356,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_634.npy,False,0.72201586,50_Or_019_35.652627__-0.592862_06.2020,258,0,1,98,160,0.3798449612403101,14,16,0.4666666666666667
50_Or_005_35.658681__-0.534745_03.2021_Other_62.npy,False,0.720837,50_Or_005_35.658681__-0.534745_03.2021,259,0,1,98,161,0.3783783783783784,14,16,0.4666666666666667
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_234.npy,False,0.72049457,50_Or_015_35.653454__-0.602122_03.2021,260,0,1,98,162,0.3769230769230769,14,16,0.4666666666666667
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_534.npy,False,0.71759367,50_Or_098__35.913750__0.147933__11.2021,261,0,1,98,163,0.37547892720306514,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_311.npy,False,0.7173324,50_Or_052__35.710191__-0.636511_06.2020,262,0,1,98,164,0.37404580152671757,14,16,0.4666666666666667
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_532.npy,False,0.7166792,50_Or_098__35.913750__0.147933__11.2021,263,0,1,98,165,0.3726235741444867,14,16,0.4666666666666667
50_Or_069__35.715136__-0.480888_01.2022_MediumStandard_518.npy,False,0.7124592,50_Or_069__35.715136__-0.480888_01.2022,264,0,1,98,166,0.3712121212121212,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_315.npy,False,0.7118087,50_Or_052__35.710191__-0.636511_06.2020,265,0,1,98,167,0.36981132075471695,14,16,0.4666666666666667
50_Or_071__35.715136__-0.480888_04.2023_LongHeavyDuty_247.npy,False,0.7085919,50_Or_071__35.715136__-0.480888_04.2023,266,0,1,98,168,0.3684210526315789,14,16,0.4666666666666667
50_Or_047__35.675778__-0.670871_03.2025_MediumStandard_178.npy,False,0.7062926,50_Or_047__35.675778__-0.670871_03.2025,267,0,1,98,169,0.36704119850187267,14,16,0.4666666666666667
50_Or_098__35.913750__0.147933__11.2021_HeavyDuty_143.npy,False,0.7044027,50_Or_098__35.913750__0.147933__11.2021,268,0,1,98,170,0.3656716417910448,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_633.npy,False,0.70423543,50_Or_019_35.652627__-0.592862_06.2020,269,0,1,98,171,0.3643122676579926,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_306.npy,False,0.7020707,50_Or_052__35.710191__-0.636511_06.2020,270,0,1,98,172,0.362962962962963,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_303.npy,False,0.70106083,50_Or_052__35.710191__-0.636511_06.2020,271,0,1,98,173,0.36162361623616235,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_307.npy,False,0.7010349,50_Or_052__35.710191__-0.636511_06.2020,272,0,1,98,174,0.3602941176470588,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_174.npy,False,0.70063245,50_Or_019_35.652627__-0.592862_06.2020,273,0,1,98,175,0.358974358974359,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_172.npy,False,0.6963432,50_Or_019_35.652627__-0.592862_06.2020,274,0,1,98,176,0.35766423357664234,14,16,0.4666666666666667
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_151.npy,False,0.69539106,50_Or_006_35.658681__-0.534745_01.2022,275,0,1,98,177,0.3563636363636364,14,16,0.4666666666666667
50_Or_031_35.641030__-0.594670_03.2021_Other_91.npy,False,0.69536436,50_Or_031_35.641030__-0.594670_03.2021,276,0,1,98,178,0.35507246376811596,14,16,0.4666666666666667
50_Or_005_35.658681__-0.534745_03.2021_Other_61.npy,False,0.6936865,50_Or_005_35.658681__-0.534745_03.2021,277,0,1,98,179,0.35379061371841153,14,16,0.4666666666666667
50_Or_015_35.653454__-0.602122_03.2021_MediumStandard_502.npy,False,0.69250125,50_Or_015_35.653454__-0.602122_03.2021,278,0,1,98,180,0.35251798561151076,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_MediumStandard_645.npy,False,0.69203854,50_Or_019_35.652627__-0.592862_06.2020,279,0,1,98,181,0.35125448028673834,14,16,0.4666666666666667
50_Or_052__35.710191__-0.636511_06.2020_MediumStandard_300.npy,False,0.690411,50_Or_052__35.710191__-0.636511_06.2020,280,0,1,98,182,0.35,14,16,0.4666666666666667
50_Or_016_35.653454__-0.602122_04.2023_MediumStandard_601.npy,False,0.68937445,50_Or_016_35.653454__-0.602122_04.2023,281,0,1,98,183,0.3487544483985765,14,16,0.4666666666666667
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_170.npy,False,0.68911564,50_Or_019_35.652627__-0.592862_06.2020,282,0,1,98,184,0.3475177304964539,14,16,0.4666666666666667
50_Or_071__35.715136__-0.480888_04.2023_MediumStandard_503.npy,False,0.6891141,50_Or_071__35.715136__-0.480888_04.2023,283,0,1,98,185,0.3462897526501767,14,16,0.4666666666666667
